Time [s],omega GENROU 1,omega GENROU 2,omega GENROU 3,omega GENROU 4,omega GENROU 5,omega GENROU 6,omega GENROU 7,omega GENROU 8,omega GENROU 9,omega GENROU 10,a Bus 1,a Bus 2,a Bus 3,a Bus 4,a Bus 5,a Bus 6,a Bus 7,a Bus 8,a Bus 9,a Bus 10,a Bus 11,a Bus 12,a Bus 13,a Bus 14,a Bus 15,a Bus 16,a Bus 17,a Bus 18,a Bus 19,a Bus 20,a Bus 21,a Bus 22,a Bus 23,a Bus 24,a Bus 25,a Bus 26,a Bus 27,a Bus 28,a Bus 29,a Bus 30,a Bus 31,a Bus 32,a Bus 33,a Bus 34,a Bus 35,a Bus 36,a Bus 37,a Bus 38,a Bus 39,v Bus 1,v Bus 2,v Bus 3,v Bus 4,v Bus 5,v Bus 6,v Bus 7,v Bus 8,v Bus 9,v Bus 10,v Bus 11,v Bus 12,v Bus 13,v Bus 14,v Bus 15,v Bus 16,v Bus 17,v Bus 18,v Bus 19,v Bus 20,v Bus 21,v Bus 22,v Bus 23,v Bus 24,v Bus 25,v Bus 26,v Bus 27,v Bus 28,v Bus 29,v Bus 30,v Bus 31,v Bus 32,v Bus 33,v Bus 34,v Bus 35,v Bus 36,v Bus 37,v Bus 38,v Bus 39
1.365000000000001101e+00,9.980459355183233239e-01,9.982473424586248978e-01,9.982351498836121717e-01,9.970974717702729695e-01,9.957620688537907050e-01,9.971691034428479261e-01,9.973175775415136224e-01,9.980469555232306389e-01,9.982530979275475724e-01,9.994793957821576091e-01,-2.897845385177222344e-01,-3.700830702561159757e-01,-4.648239131012639191e-01,-4.511068010106517034e-01,-4.093893965351951825e-01,-3.973116123095672414e-01,-4.215566292331553444e-01,-4.239323367226861539e-01,-3.160204174101482466e-01,-3.705065055390265871e-01,-3.815864990682688029e-01,-4.097828057267250412e-01,-3.897718640700332804e-01,-4.308296492548475687e-01,-4.860474349757337720e-01,-4.812978604325287013e-01,-4.779044509351009773e-01,-4.807173759556552795e-01,-5.163628462469832536e-01,-6.353704610254619078e-01,-4.245640832663024611e-01,-3.293938462182859350e-01,-3.332953823934096116e-01,-4.754386683351828347e-01,-3.687552736673286868e-01,-4.147538910776731869e-01,-4.650139979063501183e-01,-3.459625334507418493e-01,-2.943546857888397761e-01,-2.854854784132221934e-01,-2.654717706200611649e-01,-2.101346593657977269e-01,-4.256408966926408244e-01,-5.302166388828676302e-01,-2.243668778033434397e-01,-1.717418589275720719e-01,-2.867495720865111952e-01,-1.659987140188023402e-01,-2.399696674848211253e-01,1.035772913662454497e+00,1.026240203481201485e+00,1.013035086009562491e+00,1.032217948526863216e+00,1.047487133440949680e+00,1.047406634446087725e+00,1.038943256343280330e+00,1.037688116176899378e+00,1.038475742430957860e+00,1.040463116523709708e+00,1.042226654065562030e+00,1.038024068377719544e+00,1.036569469112849751e+00,1.029047437023479450e+00,1.005059515534394876e+00,1.004717819920432964e+00,1.008237574561880345e+00,1.008730209781916187e+00,1.007193879373987189e+00,9.332131816412402303e-01,1.000734656900990061e+00,1.017457211104295434e+00,1.009736557038078741e+00,1.004009904442625833e+00,1.020283664370293053e+00,1.021845161543451397e+00,1.008933165196976622e+00,1.026056636996504290e+00,1.028481845667842620e+00,1.015490670396489215e+00,9.748656079439760314e-01,9.806653711593031897e-01,9.705816844728404336e-01,9.492530051600706065e-01,1.022873760139169974e+00,1.025704888898975486e+00,9.883175719951424743e-01,1.024711588901350279e+00,1.023821644815483767e+00
1.398333333333334538e+00,9.979228599489634588e-01,9.980666764862523577e-01,9.980518493127108481e-01,9.974428816155650468e-01,9.958001915276444294e-01,9.969598918969188039e-01,9.971535122395731587e-01,9.978999437083760915e-01,9.980160073369712670e-01,9.993749369232513002e-01,-3.052362524734795191e-01,-3.934292653059255351e-01,-4.894416588981580496e-01,-4.750265311252163114e-01,-4.321570575009414661e-01,-4.200823359801398316e-01,-4.436640833767056535e-01,-4.456827688013788591e-01,-3.312039932677103282e-01,-3.941177952613881263e-01,-4.049273168237930154e-01,-4.334418459667838674e-01,-4.136554501300716558e-01,-4.554079258382989215e-01,-5.132706215031059838e-01,-5.096653600620759672e-01,-5.048748699984094701e-01,-5.067973793386297832e-01,-5.471312167831045015e-01,-6.680789652521352817e-01,-4.542070270393526177e-01,-3.604196199899308839e-01,-3.642581707554516379e-01,-5.041641182537047738e-01,-3.927388482628925148e-01,-4.401174889925545952e-01,-4.911497705120752566e-01,-3.710546211557366192e-01,-3.193129235792414589e-01,-3.097250558753138483e-01,-2.883514226944514092e-01,-2.337412796423609662e-01,-4.562477948925452997e-01,-5.660837258511084435e-01,-2.569220449220081526e-01,-2.043278532565314665e-01,-3.111337206146339573e-01,-1.906567157978184268e-01,-2.506367454759886870e-01,1.034918696456246456e+00,1.025496533512171293e+00,1.012250341655830388e+00,1.031245805528064219e+00,1.046394252217850651e+00,1.046330051011755247e+00,1.037778467213151812e+00,1.036482174051315042e+00,1.037243290544948904e+00,1.039445214892364744e+00,1.041194118231047350e+00,1.036995526203256635e+00,1.035575737002546681e+00,1.028157847113388978e+00,1.004712157785724091e+00,1.004657265564755875e+00,1.007839721068938710e+00,1.008176537059348954e+00,1.007447265279559412e+00,9.343584636840159829e-01,1.001108137736324455e+00,1.018070765815119572e+00,1.010318535716621113e+00,1.004092558802054835e+00,1.019236513674607547e+00,1.020972408498135975e+00,1.008237880016040089e+00,1.025186543085498059e+00,1.027636734497563431e+00,1.015133616896439550e+00,9.740296853601109195e-01,9.796811490654019350e-01,9.704943712025512204e-01,9.515372018312860947e-01,1.023560796605202050e+00,1.026129135459413533e+00,9.874701719704119807e-01,1.023988730436526495e+00,1.023363825451880427e+00
1.431666666666667975e+00,9.978233333230933644e-01,9.979019182662940413e-01,9.978816429494655749e-01,9.977713190559037715e-01,9.959225811439610387e-01,9.968020105212815896e-01,9.970310202831222934e-01,9.977744226397595728e-01,9.977824235077910053e-01,9.992598875211127218e-01,-3.220720075053804532e-01,-4.179843695361684652e-01,-5.150864866655605612e-01,-5.000379876424226877e-01,-4.561388944479601859e-01,-4.440873555099319470e-01,-4.670018703712893182e-01,-4.686667977066379387e-01,-3.477778873804698301e-01,-4.189521626574411184e-01,-4.294921771924183895e-01,-4.582818119707030569e-01,-4.387074197715545854e-01,-4.810224042347359119e-01,-5.411432394774098320e-01,-5.385252250019689768e-01,-5.325986841034913155e-01,-5.337318952406666650e-01,-5.770179563205075635e-01,-6.998231058125478077e-01,-4.845674570739809117e-01,-3.924168886227150654e-01,-3.961747541729897515e-01,-5.334393931551288937e-01,-4.179884920309465679e-01,-4.667955316759516138e-01,-5.183294075790195743e-01,-3.979376532559416590e-01,-3.462378770089182822e-01,-3.352152405863955131e-01,-3.126976738147070889e-01,-2.588563748459267733e-01,-4.849521393730480967e-01,-6.008123530533100443e-01,-2.907322505244676059e-01,-2.381655468600178682e-01,-3.368677917878086236e-01,-2.176629936247002350e-01,-2.627900898656690409e-01,1.034092531330973674e+00,1.024936670773421543e+00,1.011718476086955532e+00,1.030574682439089784e+00,1.045606039400320375e+00,1.045563539034256362e+00,1.036899432437722313e+00,1.035549044549474829e+00,1.036094138034548084e+00,1.038764049627187047e+00,1.040489453609948489e+00,1.036301785526301922e+00,1.034914384236219620e+00,1.027582406865604092e+00,1.004636084889028114e+00,1.004842106629270537e+00,1.007709746778552073e+00,1.007885504268016597e+00,1.007656690904603414e+00,9.354068866743303623e-01,1.001775974307516082e+00,1.018992132767294168e+00,1.011217583704721035e+00,1.004439170799467318e+00,1.018370593606770402e+00,1.020436745892050912e+00,1.007862561394368361e+00,1.024730976993421860e+00,1.027205328852005550e+00,1.014892490836404759e+00,9.735175610749761121e-01,9.790529029170853548e-01,9.702100871455270337e-01,9.536712560446253262e-01,1.024514921253057542e+00,1.026859003776790180e+00,9.867478599887515855e-01,1.023613039949470949e+00,1.022888995504730003e+00
1.465000000000001412e+00,9.977472057065542854e-01,9.977573188860329179e-01,9.977289733526235604e-01,9.980540606351627764e-01,9.961233910553448645e-01,9.967015991400430819e-01,9.969541153332847072e-01,9.976718489495135511e-01,9.975581522418552893e-01,9.991346229468484053e-01,-3.402796109020002624e-01,-4.435802903468537006e-01,-5.415925267854169167e-01,-5.259879687685999894e-01,-4.811951636031004398e-01,-4.691850932249693185e-01,-4.914426983728061304e-01,-4.927643372124582144e-01,-3.657422844636957771e-01,-4.448531976474142668e-01,-4.551296481235538316e-01,-4.841485870942175973e-01,-4.647705109059245276e-01,-5.075132926672158984e-01,-5.694903685928114356e-01,-5.676953080827444875e-01,-5.608993550268474015e-01,-5.613485871053798260e-01,-6.059883441139461979e-01,-7.304714354862925640e-01,-5.153859199180801376e-01,-4.250382342666862434e-01,-4.287028240540924906e-01,-5.630617240994522099e-01,-4.443251290035267753e-01,-4.946183900398604671e-01,-5.463797555704940079e-01,-4.264555988055851454e-01,-3.749790675167398724e-01,-3.617335309540676835e-01,-3.383423656960415360e-01,-2.853020066109770436e-01,-5.119417538107345900e-01,-6.341261931996723389e-01,-3.253511803605048103e-01,-2.728091926019013957e-01,-3.637392149084104909e-01,-2.468802670929377552e-01,-2.765095797392940202e-01,1.033305390372219579e+00,1.024559008038237851e+00,1.011431354319148435e+00,1.030197537980247047e+00,1.045118379121100727e+00,1.045102360071950898e+00,1.036304953207041857e+00,1.034889314655226267e+00,1.035041774720834695e+00,1.038413048446511056e+00,1.040106588351286332e+00,1.035936000313852245e+00,1.034577887775480542e+00,1.027310808274208620e+00,1.004805591632500272e+00,1.005238428900626202e+00,1.007827022949225437e+00,1.007841645742575398e+00,1.007821566322917306e+00,9.363173398760307187e-01,1.002673340976466321e+00,1.020139680084329870e+00,1.012355421706880421e+00,1.005005971314911095e+00,1.017689048432652177e+00,1.020239168207205394e+00,1.007798748994330307e+00,1.024703569731131747e+00,1.027204640525771984e+00,1.014762169167079398e+00,9.733181904641109439e-01,9.787784072554450709e-01,9.697719475607710082e-01,9.555583981798321247e-01,1.025649082436194792e+00,1.027831148061778332e+00,9.861518335036691951e-01,1.023606539848956443e+00,1.022399924289833617e+00
1.498333333333334849e+00,9.976931974530967029e-01,9.976362657812614110e-01,9.975976299763843480e-01,9.982701606049262377e-01,9.963927928841659343e-01,9.966620580216987157e-01,9.969247727993756358e-01,9.975926085026252110e-01,9.973490111660773261e-01,9.989997104376527881e-01,-3.598472159108688229e-01,-4.700615708904032908e-01,-5.688143216375785016e-01,-5.527386659387940604e-01,-5.071942373061864018e-01,-4.952408361902010947e-01,-5.168666837214331844e-01,-5.178625508192844507e-01,-3.850955633688778468e-01,-4.716714439591376817e-01,-4.816954013202146556e-01,-5.108978649753844747e-01,-4.916974493370541155e-01,-5.347380022294979662e-01,-5.981731926133713184e-01,-5.970365174792454654e-01,-5.896326151640027824e-01,-5.895031677739777098e-01,-6.341148860499087325e-01,-7.600019241465342246e-01,-5.464325791312870662e-01,-4.579512609908150123e-01,-4.615158800153840168e-01,-5.928679997514224587e-01,-4.715798888063170158e-01,-5.234242352419413713e-01,-5.751478426122919041e-01,-4.564376524689959247e-01,-4.053622223943708081e-01,-3.890711523416022777e-01,-3.651102364170308312e-01,-3.128902362244938007e-01,-5.375586331304207377e-01,-6.658637935958767740e-01,-3.603321582787702426e-01,-3.078107987513333255e-01,-3.915424153677539709e-01,-2.781278617570339118e-01,-2.918687787952873314e-01,1.032563928976682366e+00,1.024347459668783822e+00,1.011360232078777344e+00,1.030083013449337948e+00,1.044902965604917577e+00,1.044917306923365263e+00,1.035970984394683603e+00,1.034481601487026614e+00,1.034091098796652286e+00,1.038359214304731770e+00,1.040013661280667190e+00,1.035864885578865691e+00,1.034532394497348795e+00,1.027307156931282384e+00,1.005171172397079316e+00,1.005790257760248441e+00,1.008147894640519793e+00,1.008007232303853362e+00,1.007933696883517083e+00,9.370508035495902499e-01,1.003713478971470119e+00,1.021411465956754361e+00,1.013632155803671608e+00,1.005726866789826035e+00,1.017180129207694739e+00,1.020355140424911378e+00,1.008012599812151189e+00,1.025088781032555740e+00,1.027623000891414673e+00,1.014728703192444792e+00,9.733966088474043099e-01,9.788287309025466287e-01,9.692204616110378090e-01,9.571140538595110936e-01,1.026860989635507426e+00,1.028960786424420570e+00,9.856731609612457978e-01,1.023967762310993512e+00,1.021898003571776181e+00
1.531666666666668286e+00,9.976590121666544242e-01,9.975411012224544294e-01,9.974905684230551683e-01,9.984075062313647608e-01,9.967173088620499000e-01,9.966837134733933512e-01,9.969426931756182331e-01,9.975360274437725661e-01,9.971606082184342190e-01,9.988558949048311764e-01,-3.807628515149422688e-01,-4.972868093744405305e-01,-5.966239690311042621e-01,-5.801646094417269861e-01,-5.340108244992484154e-01,-5.221252778995729704e-01,-5.431593791100951529e-01,-5.438537616709585576e-01,-4.058325555611799751e-01,-4.992631323566601997e-01,-5.090508317768887014e-01,-5.383930887187130532e-01,-5.193489940115874060e-01,-5.625675279733356460e-01,-6.270804173850423879e-01,-6.264425862764438913e-01,-6.186793091096933761e-01,-6.180737573262091722e-01,-6.615428312293621937e-01,-7.884797325542696189e-01,-5.775044624036912433e-01,-4.908447953969607425e-01,-4.943088626797672580e-01,-6.227263397521990429e-01,-4.995957693603038652e-01,-5.530570857683401176e-01,-6.044962742837628467e-01,-4.876978047228480162e-01,-4.371895062394327569e-01,-4.170397768991316312e-01,-3.928216705429898870e-01,-3.414259786155546261e-01,-5.622339598712796649e-01,-6.959762655214903893e-01,-3.952441674252467618e-01,-3.427364440862272210e-01,-4.200841350691646436e-01,-3.111831170878439079e-01,-3.089334619404129900e-01,1.031871794839445133e+00,1.024276539079196358e+00,1.011463692010053039e+00,1.030183861343926477e+00,1.044915044367104695e+00,1.044962433229391863e+00,1.035857876146680789e+00,1.034289522439650444e+00,1.033240994596515527e+00,1.038551302579508340e+00,1.040161067391895511e+00,1.036037102676593769e+00,1.034726213196278222e+00,1.027519141685288906e+00,1.005671103879728800e+00,1.006431999736826288e+00,1.008616238521748754e+00,1.008331855837719448e+00,1.007986503808375289e+00,9.375795468053779169e-01,1.004802216075713961e+00,1.022700113995975935e+00,1.014940750983354345e+00,1.006526555938868750e+00,1.016822261768577151e+00,1.020741669209767721e+00,1.008453769959358981e+00,1.025846693948718080e+00,1.028423955948310820e+00,1.014772389852528711e+00,9.737007243460030770e-01,9.791545037280370289e-01,9.685987857789771782e-01,9.582764013536505532e-01,1.028046913269531348e+00,1.030152436106194891e+00,9.852961050730372206e-01,1.024673359598170075e+00,1.021383375406071270e+00
1.565000000000001723e+00,9.976415377243027516e-01,9.974730004636965797e-01,9.974097689585502691e-01,9.984629266111575419e-01,9.970805641473446945e-01,9.967636979164897770e-01,9.970052176679194966e-01,9.975004675132348453e-01,9.969981282334514638e-01,9.987040842003116481e-01,-4.030135879895959672e-01,-5.251288901887631866e-01,-6.249072217365774229e-01,-6.081489819885577131e-01,-5.615238779571377625e-01,-5.497128024844061267e-01,-5.702095092070198490e-01,-5.706330808513560005e-01,-4.279428440176780146e-01,-5.274887209213858785e-01,-5.370614547053197407e-01,-5.665030433950878352e-01,-5.475916790899042486e-01,-5.908822898208073715e-01,-6.561188679731317919e-01,-6.558289723292151097e-01,-6.479372640644341930e-01,-6.469542281025401076e-01,-6.884535803411601096e-01,-8.160250738284330341e-01,-6.084223407944336914e-01,-5.234349860360074658e-01,-5.268036946418032107e-01,-6.525269638039996600e-01,-5.282281984383382367e-01,-5.833640113472348121e-01,-6.342976212833304483e-01,-5.200342607794888883e-01,-4.702400345535873161e-01,-4.454763359461262340e-01,-4.212956961369233033e-01,-3.707104545441803345e-01,-5.864273630410582472e-01,-7.245042204991015700e-01,-4.296879748051013470e-01,-3.771829690315393613e-01,-4.491875357855351081e-01,-3.457841076431785732e-01,-3.277600453481301912e-01,1.031231529057097474e+00,1.024317480125831681e+00,1.011696691841157403e+00,1.030446766014426085e+00,1.045102663917938601e+00,1.045184322431581769e+00,1.035919082834310334e+00,1.034270092930109408e+00,1.032487699542515847e+00,1.038929620369775986e+00,1.040491097705456225e+00,1.036393243315766766e+00,1.035099860857995546e+00,1.027888559272712277e+00,1.006243693446716714e+00,1.007101163877330174e+00,1.009174818800045781e+00,1.008762951077210035e+00,1.007983668753287709e+00,9.378953627629301737e-01,1.005852306661694895e+00,1.023907298268203814e+00,1.016181402647359899e+00,1.007333818355278021e+00,1.016590309646186574e+00,1.021346139024624344e+00,1.009065668669699489e+00,1.026920324545178120e+00,1.029552790203177803e+00,1.014871728282120689e+00,9.741697493586015666e-01,9.796940976212213936e-01,9.679566232066015852e-01,9.590155586945267041e-01,1.029114808665227310e+00,1.031311627168927991e+00,9.850025754500242314e-01,1.025682246327027203e+00,1.020855476901121550e+00
1.598333333333335160e+00,9.976371107918282632e-01,9.974319108882188090e-01,9.973561346449708598e-01,9.984414834027871555e-01,9.974643087517158779e-01,9.968960684369401193e-01,9.971074121090096609e-01,9.974834898662918725e-01,9.968661273105589027e-01,9.985453332858741371e-01,-4.265848021347619645e-01,-5.534750428786452403e-01,-6.535606750271062415e-01,-6.365814027734155722e-01,-5.896158648279988812e-01,-5.778811093584285130e-01,-5.979080940954885071e-01,-5.980974186706951023e-01,-4.514097937627509771e-01,-5.562127627168640398e-01,-5.655966418283746577e-01,-5.951008944433063830e-01,-5.762969659100291020e-01,-6.195696070864691318e-01,-6.852066762929012178e-01,-6.851246228458522936e-01,-6.773152786694180971e-01,-6.760493105542558778e-01,-7.150336592556313375e-01,-8.427881708778752756e-01,-6.390297600755070473e-01,-5.554723318559381395e-01,-5.587558147247411178e-01,-6.821758317830678431e-01,-5.573455153747731705e-01,-6.141933312628486963e-01,-6.644303395939514800e-01,-5.532300059666486192e-01,-5.042716702559248976e-01,-4.742460000668056175e-01,-4.503539844752965093e-01,-4.005455788904692116e-01,-6.105721549036960960e-01,-7.515603282302923960e-01,-4.633118921521337530e-01,-4.107941433778369844e-01,-4.786953682571578050e-01,-3.816340857448454749e-01,-3.483941614167877510e-01,1.030646051008985875e+00,1.024443263529153381e+00,1.012017620690872199e+00,1.030820307747508435e+00,1.045414436719730000e+00,1.045529922170693737e+00,1.036108468297827656e+00,1.034380743726384111e+00,1.031827528591919840e+00,1.039434399953243604e+00,1.040946142453221590e+00,1.036874261624299187e+00,1.035594483731159920e+00,1.028359731099541152e+00,1.006835941605105589e+00,1.007746884107891150e+00,1.009773477376894935e+00,1.009253596295985211e+00,1.007941968062086247e+00,9.380108104925038992e-01,1.006793194031843530e+00,1.024953811370718393e+00,1.017271865669007624e+00,1.008090516217426513e+00,1.016460853889877169e+00,1.022113937227084657e+00,1.009793576661186298e+00,1.028243020524660656e+00,1.030943502005239321e+00,1.015007000215310651e+00,9.747418242509556796e-01,9.803815801325811430e-01,9.673508008491765731e-01,9.593342856298578969e-01,1.029993303953115502e+00,1.032354878325713932e+00,9.847762068482682762e-01,1.026940814091671594e+00,1.020313640120690035e+00
1.631666666666668597e+00,9.976418128923322248e-01,9.974165564085034630e-01,9.973294328244425300e-01,9.983550750172370813e-01,9.978496192994372738e-01,9.970721598019156584e-01,9.972423192882375886e-01,9.974820654947442744e-01,9.967683386963263059e-01,9.983808265661221482e-01,-4.514597719884199112e-01,-5.822272349247213930e-01,-6.824909169991352220e-01,-6.653580677533544874e-01,-6.181741284808410786e-01,-6.065128742178351740e-01,-6.261497038586905095e-01,-6.261466146527372434e-01,-4.762106213296339319e-01,-5.853057982397008585e-01,-5.945314013402314135e-01,-6.240654896393726947e-01,-6.053425575026446515e-01,-6.485236729084870033e-01,-7.142701371410461464e-01,-7.142676745765255131e-01,-7.067302596763856970e-01,-7.052724525883191653e-01,-7.414514839241390654e-01,-8.689295052481862403e-01,-6.691946491873118630e-01,-5.867493699610558666e-01,-5.899615702925852245e-01,-7.115919843056737193e-01,-5.868298874254143094e-01,-6.453946653339646122e-01,-6.947772393336579810e-01,-5.870552756771589831e-01,-5.390247179591250992e-01,-5.032435378582269525e-01,-4.798260919221177812e-01,-4.307396250440316821e-01,-6.350333531765344208e-01,-7.773106369256063131e-01,-4.958260408802726005e-01,-4.432755216720608016e-01,-5.084724619340561524e-01,-4.184079309649755274e-01,-3.708695306088953259e-01,1.030119123342700949e+00,1.024631307779761302e+00,1.012391815090324387e+00,1.031259347472543331e+00,1.045804101797322971e+00,1.045951227078385726e+00,1.036384561949801109e+00,1.034583354531412924e+00,1.031258115065783798e+00,1.040010926493037946e+00,1.041473670492965908e+00,1.037426528711407725e+00,1.036156841615952562e+00,1.028884034477990594e+00,1.007406900710008379e+00,1.008332604174690950e+00,1.010372508536031999e+00,1.009765969807068897e+00,1.007887315424996766e+00,9.379536870326622422e-01,1.007574540985604283e+00,1.025783590842547666e+00,1.018152013032809888e+00,1.008754650126001184e+00,1.016415162865900390e+00,1.022993242417447712e+00,1.010588959650603691e+00,1.029744326088058548e+00,1.032524659270972256e+00,1.015162462956103351e+00,9.753592665130831341e-01,9.811525896027037952e-01,9.668399917150523049e-01,9.592614323997620263e-01,1.030635148219826824e+00,1.033215929100429253e+00,9.846048934843254496e-01,1.028387900115601772e+00,1.019757455687481329e+00
1.665000000000002034e+00,9.976517662831518862e-01,9.974245068269448344e-01,9.973282875608406872e-01,9.982205799733840923e-01,9.982181118385503593e-01,9.972811379886956651e-01,9.974013671573472850e-01,9.974928096774992037e-01,9.967074945594641688e-01,9.982118577489839106e-01,-4.776194259316539625e-01,-6.113028153525920105e-01,-7.116154405831416341e-01,-6.943839859918772284e-01,-6.470940559150064608e-01,-6.354991541569111613e-01,-6.548355576471389661e-01,-6.546863917227963015e-01,-5.023171220573356965e-01,-6.146479752320928025e-01,-6.237499075707242380e-01,-6.532846417546356310e-01,-6.346155822332102403e-01,-6.776477327197787393e-01,-7.432438146650962585e-01,-7.432046413459235668e-01,-7.361071988246501441e-01,-7.345461595995566029e-01,-7.678419130291203043e-01,-8.946054249823195414e-01,-6.988128090105479862e-01,-6.171081608936419549e-01,-6.202656154148661338e-01,-7.407080401870295150e-01,-6.165785881343582853e-01,-6.768208216513169617e-01,-7.252263668613869729e-01,-6.212720141765188941e-01,-5.742275684629445376e-01,-5.323931295825060639e-01,-5.095555607317857616e-01,-4.611137764662051608e-01,-6.600790439152331990e-01,-8.019566405870802717e-01,-5.270139584022957013e-01,-4.744067991213373747e-01,-5.384074266806054831e-01,-4.557605297593331772e-01,-3.952072111696012247e-01,1.029654584512299742e+00,1.024863744008873701e+00,1.012791663164279266e+00,1.031725841929142629e+00,1.046231730316376840e+00,1.046406636546164171e+00,1.036711551444288171e+00,1.034845068652061384e+00,1.030777845045281804e+00,1.040611302578559938e+00,1.042027851062131028e+00,1.038003414148865433e+00,1.036740802723359112e+00,1.029420663736938968e+00,1.007926415463596292e+00,1.008833856973374132e+00,1.010941785351279432e+00,1.010270859719133218e+00,1.007846164613664719e+00,9.377570185553602000e-01,1.008164436828619115e+00,1.026362425451366134e+00,1.018783200593357696e+00,1.009298381594705862e+00,1.016439745019433571e+00,1.023936931534473738e+00,1.011410212591815849e+00,1.031353923622448265e+00,1.034223661073831124e+00,1.015327003054398824e+00,9.759711461446674008e-01,9.819477866294030743e-01,9.664757203058740309e-01,9.588402302719309933e-01,1.031015662320154291e+00,1.033847869405611020e+00,9.844815437621248222e-01,1.029958928718467615e+00,1.019186672903821922e+00
1.698333333333335471e+00,9.976633913703506495e-01,9.974523123202584385e-01,9.973502281111497059e-01,9.980577437187965195e-01,9.985530799605439878e-01,9.975107026043128489e-01,9.975748930405167192e-01,9.975122090425632138e-01,9.966851694603361400e-01,9.980398078339267620e-01,-5.050426535562407837e-01,-6.406359237796985795e-01,-7.408657254094558331e-01,-7.235775360905688514e-01,-6.762841914890022066e-01,-6.647446674450585569e-01,-6.838785808292859869e-01,-6.836332684317446562e-01,-5.296976336526495466e-01,-6.441345957257590404e-01,-6.531509541746965963e-01,-6.826605765275229887e-01,-6.640178762405406498e-01,-7.068587470158058661e-01,-7.720742685869528277e-01,-7.718935177581491835e-01,-7.653824573793590602e-01,-7.638052567539952431e-01,-7.943012057484364341e-01,-9.199632137007449639e-01,-7.278129781549969035e-01,-6.464468333194676175e-01,-6.495675880110486355e-01,-7.694740270959755657e-01,-6.465060623624450109e-01,-7.083320319570309831e-01,-7.556748109692015269e-01,-6.556407604745059237e-01,-6.096046507669302672e-01,-5.616472825910184818e-01,-5.394068475838723620e-01,-4.915096914359602942e-01,-6.858673390102117962e-01,-8.257246385733405525e-01,-5.567406643835521862e-01,-5.040508286783560443e-01,-5.684140588295290009e-01,-4.933372236861759408e-01,-4.214149219057089502e-01,1.029254995445814780e+00,1.025125266177601802e+00,1.013193596847525857e+00,1.032186327493544997e+00,1.046661772839696303e+00,1.046859123442253958e+00,1.037057347336463708e+00,1.035136323111331524e+00,1.030384387761513088e+00,1.041192698722089416e+00,1.042567765762810739e+00,1.038563352708543386e+00,1.037305314716974847e+00,1.029933863273451156e+00,1.008370112472337210e+00,1.009232287674898254e+00,1.011456355662681439e+00,1.010743785011447127e+00,1.007834596976919572e+00,9.374490317121249028e-01,1.008543502781277024e+00,1.026672615211222439e+00,1.019143590330185312e+00,1.009702167523881977e+00,1.016524244654013920e+00,1.024901433323816002e+00,1.012220073684191535e+00,1.033002969569300600e+00,1.035968605819485466e+00,1.015492548583324606e+00,9.765328130547160645e-01,9.827127002615533291e-01,9.662899367093894520e-01,9.581190873055304147e-01,1.031127612374157287e+00,1.034221908840026627e+00,9.844024046450333687e-01,1.031588294373428250e+00,1.018601205968439283e+00
1.731666666666668908e+00,9.976736257595300028e-01,9.974956962834889973e-01,9.973917999855752559e-01,9.978870484344189995e-01,9.988404255310737723e-01,9.977478572974008975e-01,9.977527631292836263e-01,9.975368425265404015e-01,9.967016640898246349e-01,9.978661195188831545e-01,-5.337063094237955996e-01,-6.701773839553006873e-01,-7.701888037468292980e-01,-7.528735694967686465e-01,-7.056699850327399215e-01,-6.941716906546335775e-01,-7.132071775161619165e-01,-7.129182252766850247e-01,-5.583184637242346593e-01,-6.736801753008756499e-01,-6.826519548724587771e-01,-7.121138801777285865e-01,-6.934697776035180228e-01,-7.360905776104099685e-01,-8.007223077583960347e-01,-8.003054822171677962e-01,-7.945056955023974687e-01,-7.929987161769059822e-01,-8.208833410850545631e-01,-9.451325501865512901e-01,-7.561594341052110257e-01,-6.747225233328870697e-01,-6.778252790916824422e-01,-7.978594962609203423e-01,-6.765444919729108886e-01,-7.397993661255904962e-01,-7.860314211890230274e-01,-6.899274817995258990e-01,-6.448845537428974373e-01,-5.909836797514553819e-01,-5.692706231193214172e-01,-5.217953876398100377e-01,-7.124434105596371136e-01,-8.488465314228638148e-01,-5.849554919635321371e-01,-5.321574659002161756e-01,-5.984306527617855309e-01,-5.307848700095368910e-01,-4.494873708073702234e-01,1.028919744569888772e+00,1.025401762678011863e+00,1.013575975975381738e+00,1.032610289018104588e+00,1.047061801675341242e+00,1.047275124359141607e+00,1.037392155013747042e+00,1.035429274387437593e+00,1.030072448652652017e+00,1.041716724252327309e+00,1.043056608248496442e+00,1.039068962525639073e+00,1.037813466272370588e+00,1.030391201075061547e+00,1.008715609328992402e+00,1.009510952925211091e+00,1.011893147629282730e+00,1.011162142934157959e+00,1.007850703777407375e+00,9.370422068204281585e-01,1.008699705879189112e+00,1.026707625873999552e+00,1.019223236037665847e+00,1.009949977279307465e+00,1.016660199501691286e+00,1.025846420709300988e+00,1.012984006236692602e+00,1.034626135317749274e+00,1.037690827897633783e+00,1.015653765733151914e+00,9.770061062938065755e-01,9.833994495713312967e-01,9.662897350850774281e-01,9.571351440605935235e-01,1.030975542688787883e+00,1.034324114340521739e+00,9.843663209150962379e-01,1.033212338196992652e+00,1.017999850296935183e+00
