busv,wg1,wg2,wg3,wg4,wg5
1.0220045057444238,0.9999601320134394,0.9999610108214537,0.9999615315672604,0.9999633525005791,0.9999591242795086
1.0217332483139763,0.999956685514619,0.999958316273196,0.9999593402428322,0.9999630250946067,0.9999573720165139
1.0215738369427638,0.9999538469816773,0.9999551792834498,0.9999563709813838,0.9999603134930926,0.9999552358781342
1.022749223785895,0.9999524367818067,0.9999532523025516,0.9999545108196419,0.9999583430636875,0.9999546017208495
1.022652696625685,0.9999526897499889,0.9999541952061208,0.9999557096242627,0.9999605255899912,0.9999569847975706
1.0205904877612861,0.9999546334991114,0.9999551738552601,0.9999564774721494,0.9999603639077859,0.9999592164905243
1.0223131435891666,0.9999601039345287,0.9999572761890355,0.9999579885928004,0.9999594948569895,0.9999632535866553
1.0222853186719454,0.999961547221388,0.9999589803029386,0.9999590773277668,0.999958575575825,0.9999636900899842
1.0210327503573895,0.9999646589977875,0.999962319477315,0.9999619019976053,0.9999600700213054,0.9999658946328376
1.0224618553532154,0.9999648751406391,0.9999625858372523,0.9999612958216022,0.9999565251496643,0.9999631899241092
1.022063488829944,0.9999686220282604,0.9999684702704029,0.9999674863989907,0.9999649979210768,0.9999682833179603
1.0225960763801318,0.9999712860483874,0.9999731374650803,0.9999725277174772,0.999972155429157,0.9999718290243677
1.0227741430349508,0.9999709933450494,0.9999754396673867,0.9999751447958672,0.9999761152459874,0.9999717012851798
1.0216726290057796,0.999971181851533,0.999976677794295,0.9999766334708017,0.9999781495842834,0.9999712298195474
1.020088431218095,0.9999714835746107,0.9999742412829049,0.9999738463519363,0.9999727803887942,0.9999679302883638
1.0208536866681739,0.9999768117691225,0.9999738963380295,0.9999733716374399,0.999970642382867,0.9999706195545925
1.0228923898731617,0.9999812192895559,0.999975743965405,0.9999756482520028,0.9999741160583261,0.9999760930726102
1.0206280350592207,0.9999801011056347,0.9999759159169114,0.9999761575210006,0.9999758668500491,0.9999774080282228
1.022605076365411,0.9999772108801763,0.9999733158325129,0.9999732382841188,0.9999715931150628,0.9999750718223134
1.0215398033425562,0.9999757132347891,0.9999751272530872,0.9999754532693601,0.9999761837763332,0.9999777803009413
1.0202718004948828,0.9999769483149492,0.9999773956985004,0.9999778817603316,0.9999799165142608,0.9999816788971828
1.0213406447843663,0.9999764376653166,0.999976642379558,0.9999766797957931,0.9999772025232367,0.9999805701975902
1.0224588084128068,0.9999798012517547,0.9999813860443774,0.9999818135585955,0.9999845809161814,0.9999860285748133
1.0203326652981894,0.9999811712330945,0.9999844935375924,0.9999850429896034,0.9999885809198894,0.9999875521949354
1.0208302034813754,0.9999820816114426,0.999983594684275,0.9999834078370317,0.9999834916380722,0.9999839129521871
1.0227209782800148,0.9999858158407245,0.9999865294553085,0.9999862819893294,0.9999859226906961,0.9999855326424752
1.0203769548836374,0.9999875887925066,0.99998911417919,0.9999889682871729,0.999988870077334,0.9999860907174601
1.0203005509853613,0.9999900231105757,0.9999886749417702,0.9999880051529807,0.9999852246327151,0.9999847014841505
1.0210017808618521,0.999992274773788,0.9999887499680908,0.9999878055148954,0.9999836550142682,0.9999849882048732
1.0216920581536924,0.9999949359761467,0.9999915389106021,0.9999909783746198,0.9999886726471797,0.9999895530699942
1.0203388325737373,0.9999959998936095,0.9999941531934916,0.9999940726837936,0.9999941398678936,0.9999939066055007
1.0203158585740237,0.9999962001765731,0.9999945692927684,0.9999944977375491,0.9999947518908842,0.9999958066943969
1.0207853369931055,0.9999961980316293,0.9999953893301702,0.9999953715248496,0.9999960126696841,0.9999978385706726
1.0211156486265225,0.9999969454052569,0.9999978870153522,0.9999981749967013,1.000000277718729,1.0000013986173584
1.0207028488041925,0.9999977197982622,1.000000473595638,1.0000010244753668,1.000004277279627,1.0000042327303125
1.0208709200723074,0.9999994641198744,1.0000028246555728,1.000003429932244,1.0000068202470342,1.0000062087012607
1.0202996002513165,1.000001493485898,1.0000044829337997,1.0000048854486605,1.0000073151426008,1.000006397418603
1.021209572938005,1.0000006874860443,1.0000024679056845,1.0000021030819883,1.0000009526452984,1.0000008414207175
1.020654329186951,0.9999968688922704,0.9999982311752386,0.9999970572432132,0.9999920797828559,0.9999919613417028
1.020261002217144,0.9999947335634748,0.999994145749495,0.9999924611790022,0.999984885539,0.9999857505327707
1.021163372476559,0.9999931414547569,0.9999905820051873,0.999988919002346,0.9999811918239245,0.9999825836059787
1.020344759826152,0.9999868756064534,0.9999842611767258,0.9999828155143431,0.9999758978167455,0.9999764559920186
1.0212540125972565,0.9999807121363278,0.9999778762218777,0.9999769604073109,0.9999722464321605,0.9999723659927563
1.0210099422018188,0.99997258551585,0.9999714015279964,0.9999713484759982,0.9999703098581466,0.9999685166271592
1.0208215902621354,0.9999651111298202,0.9999651561531209,0.9999659737753485,0.9999684706962685,0.9999656505599395
1.0201202939179224,0.9999594055290639,0.9999596771123425,0.9999612053104753,0.9999663386116542,0.9999638769351387
1.0221785584977157,0.9999566226708073,0.9999566457249851,0.9999587939660887,0.9999661128301023,0.9999645518424993
1.0218206202657216,0.9999522075298112,0.9999547208791165,0.9999573161609345,0.9999662392175387,0.9999631297734779
1.0207076171303475,0.9999498703509049,0.9999528799011844,0.9999551942712759,0.9999626231106643,0.999960259356169
1.0223666245394656,0.9999496897017149,0.9999513879332265,0.9999528487057534,0.9999565646775449,0.9999566293406592
1.0227228401404989,0.9999511819309822,0.9999534701460167,0.9999544196715411,0.999956526699106,0.9999560006657966
1.0224411071324198,0.9999555744004766,0.9999580423496307,0.9999586223120281,0.9999601017135997,0.9999585678813049
1.0212769258998515,0.9999579639278507,0.9999593143107212,0.9999589339318392,0.9999572451739103,0.9999565326690396
1.0223627537986681,0.999959595419264,0.9999585265954056,0.9999569872626565,0.9999512351331382,0.9999528284260011
1.021329009297257,0.9999612289489221,0.9999591254837743,0.9999571243109273,0.9999503151384791,0.9999522388682651
1.021516770880597,0.9999601783720988,0.9999565210929209,0.9999540892131352,0.9999458584357169,0.9999491559159399
1.0200710691681898,0.999959052274323,0.999954354859413,0.9999521427087951,0.9999448222193941,0.999948769171544
1.0224362282175743,0.9999602247861135,0.9999546090377471,0.9999533752075783,0.999949731858498,0.9999538429984128
1.0222990633192914,0.9999596502503171,0.9999579659209817,0.9999586232383095,0.9999623608405157,0.9999616590551345
1.022642228056781,0.9999586205618708,0.9999612384344747,0.9999635136239975,0.9999730452281335,0.9999680554340442
1.0221116368457523,0.9999576022065363,0.9999639114534292,0.9999671042212166,0.9999792968918351,0.9999715293858263
1.0225805751613932,0.9999619259825148,0.9999692000511953,0.9999727330587728,0.99998539205832,0.9999775394290188
1.022813761608477,0.9999666254403585,0.9999737518205868,0.9999767030542822,0.9999864640882085,0.9999800419376235
1.0228606114850793,0.9999741467760045,0.9999795234117224,0.9999813459945109,0.9999867137849604,0.9999829842239336
1.0218524776627675,0.9999829462737061,0.9999849011722439,0.9999850900536161,0.9999846751918036,0.9999850541743519
1.022744176308069,0.9999930800907887,0.9999903630145652,0.9999888266610542,0.9999828297650185,0.9999881002523443
1.021754746122373,0.9999968215430809,0.9999918281420415,0.9999885607348169,0.9999771924627883,0.9999852359744298
1.0223721824142347,0.999998092625089,0.9999914263403092,0.9999869598988548,0.9999722386681076,0.9999820143213967
1.0213637946135123,1.0000010849855545,0.9999947923224466,0.999990755965328,0.9999791195427514,0.999986937064659
1.0222891879066516,1.000001796744499,0.9999968058167822,0.9999939289769367,0.9999872737567561,0.9999921499427709
1.0208140482008183,0.9999996506135844,0.9999980568271783,0.9999969494794138,0.9999966750852054,0.9999967726082406
1.0220170247297127,0.9999985404668111,0.9999990557482121,0.9999997400138118,1.000004843629137,1.00000198351465
1.021936219480507,0.9999970402202507,1.0000010778786188,1.0000035554097204,1.0000138279151431,1.0000069174372574
1.0222231961453494,0.9999975775897872,1.0000038229394974,1.0000074728216493,1.0000208651343996,1.0000114091687347
1.0202151018638959,0.9999999733544911,1.0000060501444534,1.000009775909196,1.000022538443637,1.0000135143116107
1.0202744276987679,1.0000042051448175,1.0000056829720996,1.0000079549276961,1.0000141311325943,1.0000114354347833
1.0218513541582501,1.0000093892826813,1.0000068425338835,1.0000073528530988,1.0000066114903357,1.0000100003936763
1.0218230579289944,1.0000153164794159,1.0000117944259064,1.0000110776324462,1.000006763237146,1.0000125632905168
1.0200915295398965,1.0000192700703798,1.000015235779996,1.0000132111379818,1.0000053198590626,1.00001318376967
1.0200940429956622,1.000020328218578,1.000014813365485,1.0000113161153847,0.9999988638712893,1.000009885202179
1.0226643667224533,1.0000179751352105,1.000013979379201,1.0000099741750943,0.9999966817360829,1.0000067057359452
1.0204715474949329,1.0000116431474912,1.0000129644957483,1.0000097009158577,1.0000003427495094,1.0000038317699298
1.021053527668887,1.000008782515336,1.0000117518912215,1.0000098157584578,1.0000056715159416,1.0000047921560211
1.02060355581708,1.0000064235839032,1.0000106646016707,1.0000106244162976,1.000013318215533,1.0000073776405256
1.0214813195601051,1.000004722746702,1.000008779485672,1.0000105096910938,1.000019016435647,1.0000095401282605
1.0202638829291923,1.0000040456895327,1.0000073993176604,1.0000105276032671,1.0000232403916136,1.0000116489687383
1.020313573530966,1.0000020243918561,1.000002262184697,1.000005333177997,1.0000159249065699,1.0000074964978427
1.0202465632170186,1.000002139994988,0.9999990890361545,1.0000015240660027,1.000007912839365,1.0000048307460798
1.0201831598870859,1.000003250042415,0.9999975987211449,0.9999989363198702,0.9999997817233537,1.0000031530474753
1.0201220475449218,1.000001865038725,0.9999952775410748,0.9999950454093909,0.9999892750411006,0.9999986661068802
1.0202933089287518,0.9999999550727651,0.9999941966736471,0.9999926053937415,0.9999824051483399,0.9999952523787986
1.021462749622396,0.999993963622989,0.999991593032136,0.9999889660445496,0.9999766222944765,0.999988878777768
1.0211810052042873,0.9999847461759473,0.9999878965332044,0.9999849803659572,0.9999739658034306,0.9999809665828457
1.020290988865847,0.9999765415044837,0.9999831103204173,0.9999805605884942,0.9999730109172904,0.999974057932831
1.0208743704609737,0.9999704521338735,0.999977260052482,0.9999756399702608,0.9999726761099651,0.9999687206976206
1.0202369642358353,0.9999648993562732,0.9999704321745674,0.99997018984777,0.9999722973363979,0.9999638671858195
1.0224585207331494,0.9999626006312193,0.9999652143115286,0.9999666845182403,0.9999740932162713,0.9999629572316151
1.0212985318122672,0.9999606265215297,0.9999621796357219,0.9999654750325699,0.9999781031033169,0.9999640613937453
1.022278483790676,0.9999582001079306,0.9999572046962825,0.9999611024786427,0.9999735178674153,0.999961720894428
1.0217134478991237,0.9999590772648547,0.9999566216911548,0.9999607088885587,0.9999720930666754,0.9999638878532263
1.0207125539971196,0.9999648260519011,0.9999599831568625,0.9999635113567045,0.9999719852716106,0.9999704999740414
1.0225530686669149,0.9999651132102928,0.9999592719479623,0.9999607437869171,0.9999613202436877,0.9999679473157376
1.0208905566081576,0.9999661831736336,0.9999626027200416,0.999962285054092,0.999957817763153,0.9999684518931172
1.0219302857110475,0.9999698251071377,0.9999673966214307,0.9999654107983961,0.9999571689732696,0.9999710348447103
1.0145954488845377,0.9999708657062727,0.9999683832187233,0.9999646540875378,0.9999520799392835,0.9999683878745781
1.0219025930562802,0.9999808237588064,0.9999715064760947,0.9999666949335386,0.9999516223458825,0.9999735314118325
1.0224102087874283,0.9999781037020611,0.9999760819255114,0.9999725136525166,0.999964346788981,0.9999746029078268
1.0224064167505333,0.9999762391968875,0.9999764309685665,0.9999732350488333,0.9999667784129673,0.9999736200910041
1.0224063980733817,0.9999762273153371,0.9999764330100576,0.9999732395719227,0.9999667939429181,0.9999736138542119
1.022406379405537,0.9999762154333103,0.9999764350505027,0.9999732440948128,0.999966809474118,0.9999736076172482
1.0212290230869918,0.9999699021314232,0.999976205736505,0.999974249295759,0.9999726720743255,0.9999693286601663
1.0212293364744183,0.999969493300112,0.9999760595748813,0.9999741634430579,0.9999727783489852,0.9999689426422705
1.021229347895188,0.9999694792560704,0.9999760545032907,0.9999741604651557,0.9999727819925935,0.9999689293651487
1.0212293593438762,0.9999694652137383,0.9999760494306755,0.9999741574867098,0.9999727856356094,0.9999689160891843
1.0222696947132697,0.9999614837199052,0.9999728873167243,0.9999725469388946,0.9999756335178175,0.9999616072453245
1.0224814299347034,0.9999559427673336,0.9999703716832237,0.9999720417384902,0.999980328504684,0.9999574863964675
1.0226538140508823,0.9999553980746737,0.9999688063045709,0.9999722898380105,0.9999844810471074,0.9999579807148022
1.0215519533383415,0.9999612384125547,0.9999693304104699,0.9999740189496693,0.9999880126357872,0.9999643522704729
1.0226434311208423,0.9999715856925064,0.9999711941207685,0.9999759490566607,0.9999882410393861,0.9999739760975878
1.0222617325925316,0.9999788157359426,0.9999721430709094,0.9999756971694695,0.9999829674447233,0.9999798509776202
1.0225353794182062,0.9999883696272717,0.9999769963650079,0.9999787868377358,0.9999808638482014,0.9999893825613604
1.021683803903357,0.9999950860917454,0.9999825782129453,0.999982133051877,0.9999786258797123,0.9999964191150393
1.022524790088987,0.9999998546816574,0.9999890811945568,0.9999864702892399,0.9999783236329783,1.000001736966374
1.021242426607067,1.000000804710755,0.9999955054615445,0.9999913914119165,0.9999809880958299,1.0000037447880583
1.0208620670097779,1.0000018955778331,1.0000013465468567,0.9999965339558137,0.9999856368734084,1.0000046577653399
1.0215289061324928,1.0000018998967968,1.0000059630434983,1.0000015468223005,0.9999926207308717,1.000003899161325
1.022764640207217,1.0000003557328145,1.0000094595418958,1.0000066103934098,1.00000245943353,1.0000019718276028
1.022567023602826,0.9999967295128402,1.0000101169910516,1.0000094150298808,1.000010775380217,0.999997371482633
1.0205522479739446,0.9999969238155336,1.0000093705029003,1.000010762973245,1.0000167668119557,0.9999950746587525
1.0227693336739272,1.000000847396543,1.000007077856451,1.0000098856743658,1.000018023683322,0.9999950663007706
1.021256817360838,1.000005353133061,1.0000063092897173,1.0000101824244736,1.0000205001829467,0.9999986135868555
1.0206143908572922,1.0000130727109455,1.0000061718074824,1.0000098903580752,1.0000189286116017,1.0000055898008582
1.0211144043591647,1.0000172326236096,1.0000043479242575,1.0000065638175497,1.0000102489894105,1.0000093310780955
1.0202228364151777,1.0000152456748643,1.0000007947602776,1.000000634374297,0.9999965063184492,1.0000080268024882
1.021500249076828,1.0000143590928363,1.0000013999613508,0.9999992730397192,0.9999899523165665,1.0000112591316288
1.0200431061390176,1.0000107704020635,1.0000038994028524,1.000000631016106,0.9999897877346561,1.0000141844673804
1.0204674285689308,1.00000312631856,1.0000023786670253,0.9999981679221667,0.9999856174548581,1.000009703811513
1.0202915813643252,0.9999970796641032,1.0000026194910094,0.9999988746207338,0.9999892764610151,1.0000067085223336
1.0221962268677072,0.9999916802062075,1.0000023101825597,1.0000000847570747,0.9999961591173182,1.0000024763565056
1.021594623268777,0.9999891916697438,1.00000397960541,1.0000043951930677,1.0000094486504492,1.0000008770068562
1.020519113883665,0.9999900384599473,1.0000033800143344,1.0000059978807947,1.0000171926722492,0.9999979378610445
1.0222625040115678,0.9999910102668578,0.9999988107523171,1.0000024595875117,1.000014858979428,0.9999908396596008
1.020839259006563,0.9999958044836662,0.9999976695253393,1.00000198145764,1.0000150792957228,0.9999898518306805
1.0205358115741747,0.9999977525344218,0.9999916392939292,0.9999946856402374,1.0000009414667363,0.9999837426052423
1.0204584049074692,0.9999994093486493,0.9999867667220268,0.999987812162594,0.9999856647637327,0.9999808033096289
1.020265026848885,0.9999987774711018,0.9999831086279046,0.9999819592878134,0.9999724677679481,0.9999804122693409
1.021588733842156,0.9999956134303359,0.9999816518952626,0.9999788456229689,0.9999657138894146,0.9999830701246807
1.021082866389076,0.9999846980907168,0.9999781790065011,0.9999743113970574,0.9999604149309539,0.9999808056167805
1.0206439766137594,0.9999727140132948,0.9999740330758224,0.9999699769553207,0.9999581182522616,0.9999774776541784
1.0213280901688118,0.999961271690106,0.9999691709935525,0.9999659614483579,0.9999587496213859,0.9999729025903126
1.020321898258554,0.9999515138985193,0.9999637254356522,0.9999622990195288,0.9999615389683457,0.9999670111418806
1.021135666998995,0.9999464088606755,0.9999579538791696,0.9999586827565397,0.9999638944541862,0.9999611669592008
1.0211426244755046,0.9999435783164254,0.999952237594081,0.9999551390343993,0.9999653019404493,0.9999544519503047
1.0206011404205197,0.9999436549402941,0.9999467015852722,0.9999510690763364,0.9999631752972484,0.999947726650808
1.0211488767073393,0.9999461774397919,0.9999422912895619,0.9999470754035149,0.9999579124819645,0.9999424658082434
1.0226267640859132,0.9999486023356917,0.9999405272560679,0.9999448868442444,0.999953225610036,0.9999397368038949
1.0224827949985174,0.9999507565024073,0.9999428257930214,0.9999462250293706,0.9999524636337765,0.9999414739560796
1.0214050531659091,0.9999510665339438,0.9999448878310354,0.9999462935037065,0.9999479427228064,0.9999427272383936
1.022460546289835,0.9999499677035029,0.9999462303596152,0.9999451016198736,0.9999408317148835,0.9999434470470265
1.0223866385219218,0.9999484112495105,0.9999494293725097,0.9999464738896816,0.9999392837949417,0.9999467864811066
1.0218737855648417,0.9999461374564635,0.9999511703545952,0.9999470556858387,0.9999382601626113,0.9999489439668632
1.0223861665117873,0.9999437751800928,0.9999508402004206,0.9999464805026395,0.9999375506727983,0.9999492714237411
1.0226853955023247,0.9999436167028709,0.9999513795970202,0.9999482234184397,0.9999428319235188,0.9999515823248946
1.022253256769606,0.9999476622650149,0.9999539204580751,0.9999531294136108,0.9999540792799934,0.9999574502522193
1.02266964755562,0.9999539590450407,0.9999566334492742,0.9999583919220423,0.9999651956714034,0.9999632253221742
1.0214593501966505,0.9999589913253802,0.9999577571077028,0.9999613290957855,0.9999709300022931,0.9999648186056103
1.0225244755143825,0.9999623386127672,0.9999567228003172,0.9999606914129502,0.9999684586492528,0.9999617360700849
1.022766364033073,0.9999663411825955,0.9999595381941996,0.999963355048586,0.9999697119150095,0.9999621114331103
1.0221736549883789,0.9999695003171879,0.9999635578018508,0.9999662659027196,0.9999698828592816,0.9999631904570254
1.0227135800649123,0.9999696530698199,0.9999658546864805,0.9999664276884295,0.9999650559485607,0.9999616207653275
1.022358350056215,0.9999713679463385,0.9999710883309151,0.9999697914254174,0.9999658510867436,0.9999652277753835
1.021386976869005,0.9999760818298067,0.9999781299950833,0.9999754820031831,0.9999708901076158,0.9999737127999698
1.022016164544109,0.9999814469474512,0.9999842240192064,0.9999807627393792,0.9999761137290087,0.9999825947442897
1.0225042166778178,0.9999852139793739,0.9999893376035378,0.9999859902319622,0.9999828505493163,0.9999900062586125
1.022563915413803,0.9999868738026121,0.9999922296134331,0.9999896868678623,0.9999883213004401,0.9999937906501047
1.0204752195482498,0.999987385690645,0.9999917699790486,0.9999902230315584,0.9999890998760622,0.9999930236132709
1.0213834627548535,0.9999933215899074,0.9999927052142,0.9999924915033851,0.9999918401068537,0.9999960320596062
1.0216421705742724,0.9999991329843421,0.9999953097493993,0.9999967358151277,0.9999982461338237,1.0000001157901328
1.0219695002504163,1.0000039448539801,0.999998590196522,1.0000013695690615,1.0000050945323962,1.000003768179127
1.0212096007679845,1.000007447406355,1.0000022889238847,1.0000056896539096,1.0000108198452757,1.0000064455635684
1.022441782735134,1.0000091221211276,1.0000054968269076,1.0000082955162115,1.0000128920678037,1.000007029535759
1.0218255092950332,1.0000068656055254,1.0000074514894364,1.0000088230375297,1.0000116776041534,1.0000042659819108
1.0202342719341535,1.0000089571089639,1.0000114934147057,1.0000111904195088,1.0000121755211822,1.0000065219751397
1.0220316355344317,1.0000103423938813,1.0000128368776207,1.0000105498569392,1.0000076070850352,1.0000067387738203
1.0208744353654702,1.0000127962771506,1.0000164834452798,1.000013341973551,1.0000099193682035,1.000011175187355
1.0205695064023694,1.0000156296173965,1.0000178350169062,1.0000142905787672,1.0000097223233178,1.000014637269515
1.0201870532201431,1.0000168836974774,1.0000166770262005,1.0000133294451485,1.0000075016510368,1.0000155870059158
1.0201756491871978,1.0000153569987857,1.000012580685046,1.0000098975371874,1.000002632861151,1.000012780091172
1.0202607633650167,1.000013967125522,1.000009392333847,1.0000081422521818,1.0000017786274045,1.0000114861172407
1.021916664716495,1.0000090377411945,1.0000050682737198,1.0000054393342959,1.0000012415495678,1.000007349001298
1.0208048714275362,1.0000014404550377,1.0000009377599035,1.0000029859056483,1.0000026373349669,1.0000019023788458
1.0202162577303442,0.9999997735944866,1.0000004780283593,1.0000038855692848,1.0000085271002288,1.0000027912905767
1.0224198778201943,0.9999978838276159,0.9999997474355785,1.0000035684276332,1.0000117282756262,1.0000022941182796
1.0209832421924216,0.9999956002137159,1.000000492741106,1.0000041046309527,1.000015272083885,1.000001784563211
1.0212428698425915,0.9999911664692122,0.9999960233539662,0.9999977280844361,1.0000051477396286,0.9999937725529501
1.0202326889452529,0.9999893710620629,0.9999924643685156,0.9999920289059163,0.9999942313217631,0.9999879203441723
1.0203605646718423,0.9999925409223283,0.9999913118975157,0.9999891459065713,0.99998632678147,0.9999878431333812
1.020778908294974,0.9999942863591241,0.9999897405331066,0.999986473079447,0.9999795810027498,0.9999877039843724
1.0206107813575904,0.9999921046043897,0.9999864021227868,0.9999827560525069,0.9999730817314157,0.999984993583538
1.0216207652098286,0.9999908145986613,0.9999856357597107,0.9999828850974859,0.9999745293821047,0.9999864912514467
1.0204398764634557,0.9999829711402148,0.9999809875885394,0.9999794172354222,0.9999726922421955,0.9999811997248932
1.0204934355025093,0.999975766093165,0.9999755512678536,0.9999752993664572,0.9999706652258958,0.9999756819000993
1.020746753022709,0.9999686395081671,0.9999701474615273,0.9999712858736327,0.9999698543691702,0.9999701608913747
1.022406012280308,0.9999621240263956,0.9999657895056401,0.9999682543055765,0.9999712001465416,0.9999656199672355
1.0206672253164537,0.9999589362106187,0.9999647748226235,0.9999684835976868,0.9999771552113343,0.9999653987814384
1.0223542125249707,0.9999611825689275,0.9999655055847743,0.9999695799934859,0.9999814889913108,0.9999684473330481
1.0225780884735607,0.9999607402690851,0.9999651703981134,0.9999686700564097,0.9999808423407722,0.9999673445822996
1.0223941492233402,0.999962686415609,0.9999661394838628,0.9999683836577188,0.9999782930108219,0.9999674016905625
1.0223761285976394,0.9999659066302459,0.9999672084586597,0.9999676717846707,0.9999727164341283,0.9999673391331677
1.0221826143022692,0.9999686398195333,0.9999675211535158,0.9999660577416397,0.9999647025578534,0.9999661123553066
1.0214289633534706,0.9999703158401868,0.9999666684104955,0.9999635319895399,0.9999555988984974,0.9999638647059921
1.0217226777421309,0.9999701550444002,0.9999642719063178,0.9999600631888287,0.9999468064418982,0.9999605910991052
1.0223726232979233,0.9999678380149934,0.9999621748676676,0.9999581136200931,0.9999438125945572,0.9999584525438457
1.0218701471236609,0.9999633751362795,0.9999601714545773,0.9999573747151762,0.9999461994561853,0.9999571101141934
1.0222686738061864,0.9999586573941475,0.9999580560099023,0.9999571668240222,0.999951638335167,0.9999567455153484
1.0226203276808732,0.999958509752291,0.9999608016996994,0.9999626537193054,0.9999668112801711,0.9999638240002329
1.0222185101553798,0.9999568373165039,0.9999617524922562,0.9999656002991939,0.9999768799301385,0.9999669137249647
1.0216813666427493,0.9999560258343833,0.9999612742987118,0.9999658262003388,0.99997964133464,0.999966787747336
1.0224983686959113,0.9999630718997015,0.9999662422702058,0.9999709199624576,0.999986129303151,0.9999738386934799
